Date & Time, Current, Auxillary Voltage, Leakage, EVMS Temperature, EVMS Voltage, Headlights, Amp Hours, ESC 1 Battery Voltage, ESC 1 Battery Current, ESC 1 RPM, ESC 1 Odometer, ESC 1 Controller Temperature, ESC 1 Motor Temperature, ESC 1 Battery Temperature, ESC 1 Requested Output PWM, ESC 1 Real Output PWM, ESC 1 Warnings, ESC 1 Failures, ESC 1 Remaining Battery Capacity, ESC 1 Throttle Command, Power (kw)
2018/12/17 08:19:43, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:44, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:45, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:46, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:47, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:48, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:49, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:50, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:51, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:52, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:53, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:54, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:55, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:56, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:57, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:58, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:19:59, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:20:00, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13050, 0, 0.0
2018/12/17 08:20:01, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 2.1, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:02, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:03, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:04, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:05, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:06, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:07, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:08, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:09, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:10, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:11, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:12, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:13, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:14, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:15, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:16, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:17, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:18, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:19, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:20, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:21, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:22, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:23, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:24, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:25, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:26, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:27, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:28, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:29, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:30, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13040, 0, 0.0
2018/12/17 08:20:31, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:32, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:33, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:34, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:35, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:36, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:37, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:38, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:39, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:40, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:41, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:42, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:43, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:44, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:45, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:46, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 0.7, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:47, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:48, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:49, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:50, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:51, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 40909, 28, 34, 0, 0.0, 0.0, 0, 0, 13030, 0, 0.0
2018/12/17 08:20:52, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 0.0, 0, 40914, 28, 34, 0, 5.0, 5.0, 0, 0, 15334, 0, 0.0
2018/12/17 08:20:53, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 280, 40946, 28, 34, 0, 10.0, 10.0, 0, 0, 17638, 0, 0.0
2018/12/17 08:20:54, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 3.5, 740, 41037, 28, 34, 0, 20.0, 20.0, 0, 0, 20198, 0, 0.0
2018/12/17 08:20:55, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 2.8, 740, 41156, 28, 34, 0, 20.0, 20.0, 0, 0, 22758, 0, 0.0
2018/12/17 08:20:56, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 4.2, 1100, 41367, 28, 34, 0, 30.0, 30.0, 0, 0, 25052, 0, 0.0
2018/12/17 08:20:57, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.60313315926892, 4.9, 1100, 41546, 28, 34, 0, 30.0, 30.0, 0, 0, 27612, 0, 0.0
2018/12/17 08:20:58, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.6379460400348, 4.2, 1100, 41725, 28, 34, 0, 30.0, 30.0, 0, 0, 29916, 0, 0.0
2018/12/17 08:20:59, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.51610095735421, 7.0, 1460, 41949, 28, 34, 0, 40.0, 40.0, 0, 0, 32476, 0, 0.0
2018/12/17 08:21:00, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.48128807658833, 6.3, 1460, 42186, 28, 34, 0, 40.0, 40.0, 0, 0, 35036, 0, 0.0
2018/12/17 08:21:01, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.44647519582244, 6.3, 1460, 42422, 28, 34, 0, 40.0, 40.0, 0, 0, 38108, 0, 0.0
2018/12/17 08:21:02, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.51610095735421, 6.3, 1460, 42659, 28, 34, 0, 40.0, 40.0, 0, 0, 40658, 0, 0.0
2018/12/17 08:21:03, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.27241079199304, 9.9, 1790, 42931, 28, 34, 0, 50.0, 50.0, 0, 0, 43218, 0, 0.0
2018/12/17 08:21:04, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.27241079199304, 8.5, 1790, 43222, 28, 34, 0, 50.0, 50.0, 0, 0, 45522, 0, 0.0
2018/12/17 08:21:05, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.30722367275891, 8.5, 1790, 43513, 28, 35, 0, 50.0, 50.0, 0, 0, 48082, 0, 0.0
2018/12/17 08:21:06, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.27241079199304, 8.5, 1790, 43803, 28, 35, 0, 50.0, 50.0, 0, 0, 50386, 0, 0.0
2018/12/17 08:21:07, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.20278503046127, 9.2, 1790, 44094, 28, 35, 0, 50.0, 50.0, 0, 0, 52936, 0, 0.0
2018/12/17 08:21:08, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.08093994778068, 11.3, 2070, 44410, 28, 35, 0, 60.0, 60.0, 0, 0, 55496, 0, 0.0
2018/12/17 08:21:09, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.01131418624891, 11.3, 2070, 44859, 28, 35, 0, 60.0, 60.0, 0, 0, 57800, 0, 0.0
2018/12/17 08:21:10, 0, 13.1, 101, -40, 0.0, 0, 100.0, 102.94168842471714, 12.7, 2070, 45196, 28, 35, 0, 60.0, 60.0, 0, 0, 60350, 0, 0.0
2018/12/17 08:21:11, 0, 13.1, 101, -40, 0.0, 0, 100.0, 102.97650130548303, 11.3, 2070, 45532, 28, 35, 0, 60.0, 60.0, 0, 0, 62654, 0, 0.0
2018/12/17 08:21:12, 0, 13.1, 101, -40, 0.0, 0, 100.0, 102.94168842471714, 12.7, 2070, 45869, 28, 35, 0, 60.0, 60.0, 0, 0, 65214, 0, 0.0
2018/12/17 08:21:13, 0, 13.1, 101, -40, 0.0, 0, 100.0, 102.90687554395126, 12.0, 2070, 46205, 28, 35, 0, 60.0, 60.0, 0, 0, 2996, 0, 0.0
2018/12/17 08:21:14, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.0461270670148, 8.5, 1790, 46508, 28, 35, 0, 50.0, 50.0, 0, 0, 5300, 0, 0.0
2018/12/17 08:21:15, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.08093994778068, 9.2, 1790, 46799, 28, 35, 0, 50.0, 50.0, 0, 0, 7860, 0, 0.0
2018/12/17 08:21:16, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.01131418624891, 8.5, 1790, 47089, 28, 35, 0, 50.0, 50.0, 0, 0, 10420, 0, 0.0
2018/12/17 08:21:17, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.0461270670148, 9.2, 1790, 47379, 28, 35, 0, 50.0, 50.0, 0, 0, 12714, 0, 0.0
2018/12/17 08:21:18, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.08093994778068, 9.2, 1780, 47669, 28, 35, 0, 50.0, 50.0, 0, 0, 15274, 0, 0.0
2018/12/17 08:21:19, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.18537859007833, 6.3, 1450, 47929, 28, 36, 0, 40.0, 40.0, 0, 0, 17578, 0, 0.0
2018/12/17 08:21:20, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.20278503046127, 6.3, 1450, 48165, 28, 36, 0, 40.0, 40.0, 0, 0, 20138, 0, 0.0
2018/12/17 08:21:21, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.15056570931245, 6.3, 1450, 48480, 28, 36, 0, 40.0, 40.0, 0, 0, 22698, 0, 0.0
2018/12/17 08:21:22, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.20278503046127, 6.3, 1450, 48716, 28, 36, 0, 40.0, 40.0, 0, 0, 25002, 0, 0.0
2018/12/17 08:21:23, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.23759791122716, 3.5, 1090, 48911, 28, 36, 0, 30.0, 30.0, 0, 0, 27552, 0, 0.0
2018/12/17 08:21:24, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.37684943429068, 4.2, 1090, 49090, 28, 36, 0, 30.0, 30.0, 0, 0, 29856, 0, 0.0
2018/12/17 08:21:25, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.34203655352479, 4.9, 1100, 49268, 28, 36, 0, 30.0, 30.0, 0, 0, 32416, 0, 0.0
2018/12/17 08:21:26, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.37684943429068, 3.5, 740, 49417, 28, 36, 0, 20.0, 20.0, 0, 0, 35744, 0, 0.0
2018/12/17 08:21:27, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.44647519582244, 2.8, 730, 49536, 28, 36, 0, 20.0, 20.0, 0, 0, 38048, 0, 0.0
2018/12/17 08:21:28, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.44647519582244, 0.7, 500, 49638, 28, 36, 0, 10.0, 10.0, 0, 0, 40608, 0, 0.0
2018/12/17 08:21:29, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.48128807658833, 1.4, 260, 49696, 28, 36, 0, 0.0, 0.0, 0, 0, 40864, 0, 0.0
2018/12/17 08:21:30, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.41166231505656, 1.4, 0, 49715, 28, 36, 0, 0.0, 0.0, 0, 0, 40864, 0, 0.0
2018/12/17 08:21:31, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.44647519582244, 0.7, 0, 49715, 28, 36, 0, 0.0, 0.0, 0, 0, 40864, 0, 0.0
2018/12/17 08:21:32, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.48128807658833, 1.4, 0, 49715, 28, 36, 0, 0.0, 0.0, 0, 0, 40864, 0, 0.0
