Date & Time, Current, Auxillary Voltage, Leakage, EVMS Temperature, EVMS Voltage, Headlights, Amp Hours, ESC 1 Battery Voltage, ESC 1 Battery Current, ESC 1 RPM, ESC 1 Odometer, ESC 1 Controller Temperature, ESC 1 Motor Temperature, ESC 1 Battery Temperature, ESC 1 Requested Output PWM, ESC 1 Real Output PWM, ESC 1 Warnings, ESC 1 Failures, ESC 1 Remaining Battery Capacity, ESC 1 Throttle Command, Power (kw)
2018/12/17 08:18:08, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 0.7, 0, 37100, 28, 34, 0, 0.0, 0.0, 0, 0, 26156, 0, 0.0
2018/12/17 08:18:09, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 0, 37100, 28, 34, 0, 0.0, 0.0, 0, 0, 26156, 0, 0.0
2018/12/17 08:18:10, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 37100, 28, 34, 0, 0.0, 0.0, 0, 0, 26156, 0, 0.0
2018/12/17 08:18:11, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 37100, 28, 34, 0, 0.0, 0.0, 0, 0, 26412, 0, 0.0
2018/12/17 08:18:12, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.84682332463011, 3.5, 0, 37105, 28, 34, 0, 5.0, 5.0, 0, 0, 28716, 0, 0.0
2018/12/17 08:18:13, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 290, 37144, 28, 34, 0, 10.0, 10.0, 0, 0, 31276, 0, 0.0
2018/12/17 08:18:14, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 1.4, 320, 37195, 28, 34, 0, 10.0, 10.0, 0, 0, 33580, 0, 0.0
2018/12/17 08:18:15, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 2.8, 730, 37295, 28, 34, 0, 20.0, 20.0, 0, 0, 36140, 0, 0.0
2018/12/17 08:18:16, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 2.8, 730, 37414, 28, 34, 0, 20.0, 20.0, 0, 0, 38700, 0, 0.0
2018/12/17 08:18:17, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 3.5, 730, 37534, 28, 34, 0, 20.0, 20.0, 0, 0, 41004, 0, 0.0
2018/12/17 08:18:18, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 3.5, 1100, 37750, 28, 34, 0, 30.0, 30.0, 0, 0, 43554, 0, 0.0
2018/12/17 08:18:19, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 4.2, 1100, 37929, 28, 34, 0, 30.0, 30.0, 0, 0, 45858, 0, 0.0
2018/12/17 08:18:20, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 4.9, 1100, 38108, 28, 34, 0, 30.0, 30.0, 0, 0, 48418, 0, 0.0
2018/12/17 08:18:21, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.6379460400348, 4.9, 1100, 38287, 28, 34, 0, 40.0, 35.1, 0, 0, 50978, 0, 0.0
2018/12/17 08:18:22, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.51610095735421, 6.3, 1460, 38515, 28, 34, 0, 40.0, 40.0, 0, 0, 53282, 0, 0.0
2018/12/17 08:18:23, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.48128807658833, 7.0, 1460, 38751, 28, 34, 0, 40.0, 40.0, 0, 0, 56610, 0, 0.0
2018/12/17 08:18:24, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.44647519582244, 6.3, 1460, 38988, 28, 34, 0, 40.0, 40.0, 0, 0, 59170, 0, 0.0
2018/12/17 08:18:25, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.48128807658833, 5.6, 1460, 39225, 28, 34, 0, 40.0, 40.0, 0, 0, 61464, 0, 0.0
2018/12/17 08:18:26, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.44647519582244, 6.3, 1460, 39462, 28, 34, 0, 40.0, 40.0, 0, 0, 64024, 0, 0.0
2018/12/17 08:18:27, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.34203655352479, 9.2, 1790, 39736, 28, 34, 0, 50.0, 50.0, 0, 0, 792, 0, 0.0
2018/12/17 08:18:28, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.20278503046127, 8.5, 1790, 40026, 28, 34, 0, 50.0, 50.0, 0, 0, 3352, 0, 0.0
2018/12/17 08:18:29, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.53350739773715, 0.7, 1240, 40378, 28, 34, 0, 50.0, 0.0, 0, 3, 5400, 0, 0.0
2018/12/17 08:18:30, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.6379460400348, 1.4, 700, 40482, 28, 35, 0, 50.0, 0.0, 0, 3, 5400, 0, 0.0
2018/12/17 08:18:31, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.6379460400348, 1.4, 400, 40603, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:32, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.60313315926892, 0.7, 170, 40644, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:33, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.60313315926892, 1.4, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:34, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.6379460400348, 0.7, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:35, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.6379460400348, 0.7, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:36, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.6379460400348, 1.4, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:37, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 1.4, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:38, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 1.4, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:39, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 0.7, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:40, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.6379460400348, 1.4, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:41, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 0.7, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:42, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 1.4, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:43, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:44, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 0.7, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:45, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:46, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 0.7, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:47, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:48, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 0.7, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:49, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:50, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 2.1, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:51, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 0.7, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:52, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40650, 28, 35, 0, 50.0, 0.0, 0, 3, 5390, 0, 0.0
2018/12/17 08:18:53, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 0.7, 0, 40650, 28, 35, 0, 30.0, 0.0, 0, 2, 5390, 0, 0.0
2018/12/17 08:18:54, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40650, 28, 35, 0, 30.0, 0.0, 0, 2, 5390, 0, 0.0
2018/12/17 08:18:55, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40650, 28, 35, 0, 20.0, 0.0, 0, 2, 5390, 0, 0.0
2018/12/17 08:18:56, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40650, 28, 35, 0, 20.0, 0.0, 0, 2, 5390, 0, 0.0
2018/12/17 08:18:57, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40650, 28, 35, 0, 20.0, 0.0, 0, 2, 5390, 0, 0.0
2018/12/17 08:18:58, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 0, 40650, 28, 35, 0, 10.0, 0.0, 0, 2, 5390, 0, 0.0
2018/12/17 08:18:59, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 1.4, 0, 40650, 28, 35, 0, 10.0, 0.0, 0, 2, 5390, 0, 0.0
2018/12/17 08:19:00, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 0.7, 0, 40650, 28, 35, 0, 0.0, 0.0, 0, 0, 5390, 0, 0.0
2018/12/17 08:19:01, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 0.7, 0, 40650, 28, 35, 0, 0.0, 0.0, 0, 0, 5390, 0, 0.0
2018/12/17 08:19:02, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 0.7, 730, 40716, 28, 35, 0, 0.0, 0.0, 0, 0, 7172, 0, 0.0
2018/12/17 08:19:03, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.74238468233246, 0.7, 410, 40800, 28, 35, 0, 0.0, 0.0, 0, 0, 7172, 0, 0.0
2018/12/17 08:19:04, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 200, 40844, 28, 35, 0, 0.2, 0.2, 0, 0, 7428, 0, 0.0
2018/12/17 08:19:05, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.67275892080069, 3.5, 130, 40853, 28, 35, 0, 7.3, 7.3, 0, 0, 9988, 0, 0.0
2018/12/17 08:19:06, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 1.4, 230, 40883, 28, 35, 0, 9.0, 9.0, 0, 0, 12292, 0, 0.0
2018/12/17 08:19:07, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.70757180156657, 0.7, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 12804, 0, 0.0
2018/12/17 08:19:08, 0, 13.1, 101, -40, 0.0, 0, 100.0, 103.77719756309834, 0.7, 0, 40909, 28, 35, 0, 0.0, 0.0, 0, 0, 12804, 0, 0.0
